_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,clee,id_establecimiento,nombre,razon_social,clase_actividad,estrato,tipo_vialidad,calle,num_exterior,num_interior,colonia,cp,ubicacion,telefono,correo_e,sitio_internet,tipo_establecimiento,longitud,latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,ageb,manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,fecha_alta,area_geo,nombre_clean,razon_social_clean,clase_actividad_clean,estrato_clean,colonia_clean,ubicacion_clean,nivel_educativo_estimado,flag_universidad,flag_media_superior,flag_educacion_basica,estrato_ocupacion_estimado
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001421001000000U2,8584100,COORDINACION DE PROGRAMA DE POSGRADO DE BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18495059,19.30821677,,,,0770,020,611312,,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de bibliotecologia y estudios de la informacion,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001352000000000U9,7923775,COORDINACION DE PROGRAMA DE POSGRADO DE CIENCIAS BIOLOGICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.1849223,19.30821409,,,,0770,020,611312,,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de ciencias biologicas,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001651001000000U4,8631719,COORDINACION DE PROGRAMA DE POSGRADO DE CIENCIAS BIOMEDICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,A,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de ciencias biomedicas,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001482000000000U4,7717617,COORDINACION DE PROGRAMA DE POSGRADO DE CIENCIAS BIOQUIMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,B,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de ciencias bioquimicas,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001562000000000U3,7717625,COORDINACION DE PROGRAMA DE POSGRADO DE CIENCIAS DE LA ADMINISTRACION,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,F,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de ciencias de la administracion,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001631001000000U6,8631717,COORDINACION DE PROGRAMA DE POSGRADO DE CIENCIAS DE LA TIERRA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,C,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de ciencias de la tierra,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001522000000000U7,7717621,COORDINACION DE PROGRAMA DE POSGRADO DE CIENCIAS DEL MAR Y LIMNOLOGIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,A,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de ciencias del mar y limnologia,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001413001000000U9,8584099,COORDINACION DE PROGRAMA DE POSGRADO DE CIENCIAS MEDICAS ODONTOLOGICAS Y DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18487462,19.30821265,,,,0770,020,611312,,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de ciencias medicas odontologicas y de la salud,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001571001000000U4,7717626,COORDINACION DE PROGRAMA DE POSGRADO DE CIENCIAS POLITICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,F,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de ciencias politicas,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001502000000000U9,7717619,COORDINACION DE PROGRAMA DE POSGRADO DE CIENCIAS QUIMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,B,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de ciencias quimicas,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001702000000000U5,8631764,COORDINACION DE PROGRAMA DE POSGRADO DE DISEÑO INDUSTRIAL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,B,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de diseno industrial,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001712000000000U4,8631765,COORDINACION DE PROGRAMA DE POSGRADO DE DOCENCIA PARA LA EDUCACION,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,E,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de docencia para la educacion,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001682000000000U9,8631763,COORDINACION DE PROGRAMA DE POSGRADO DE ESTUDIOS LATINOAMERICANOS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,H,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de estudios latinoamericanos,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001731001000000U4,8631767,COORDINACION DE PROGRAMA DE POSGRADO DE ESTUDIOS MESOAMERICANOS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,J,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de estudios mesoamericanos,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001741001000000U3,8631768,COORDINACION DE PROGRAMA DE POSGRADO DE FILOSOFIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,B,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de filosofia,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001751001000000U2,8631769,COORDINACION DE PROGRAMA DE POSGRADO DE FILOSOFIA DE LA CIENCIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,H,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de filosofia de la ciencia,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001761001000000U1,8631770,COORDINACION DE PROGRAMA DE POSGRADO DE HISTORIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,G,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2019-11,090030001,coordinacion de programa de posgrado de historia,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000106002000000U0,907474,COORDINACION DE PROGRAMA DE POSGRADO DE INGENIERIA DE LA COMPUTACION,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18499717,19.30822726,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,D,0770,020,611312,1,61,611,6113,61131,,CIUDAD,2014-12,090030001,coordinacion de programa de posgrado de ingenieria de la computacion,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,6 a 10 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
